title,authors,year,venue,journal_ref,abstract,arxiv_url,arxiv_id,doi,field,source_api,extra
P-RAG: Prompt-Enhanced Parametric RAG with LoRA and Selective CoT for Biomedical and Multi-Hop QA,Xingda Lyu; Gongfu Lyu; Zitai Yan; Yuxin Jiang,2026,"Proceedings of International Conference on Computing and Data Science Symposium: Application of Machine Learning in Engineering, 2025","Proceedings of International Conference on Computing and Data Science Symposium: Application of Machine Learning in Engineering, 2025","Large Language Models (LLMs) demonstrate remarkable capabilities but remain limited by their reliance on static training data. Retrieval-Augmented Generation (RAG) addresses this constraint by retrieving external knowledge during inference, though it still depends heavily on knowledge base quality. To explore potential improvements, we evaluated three RAG variants-Standard RAG, DA-RAG, and our proposed Prompt-Enhanced Parametric RAG (P-RAG), a hybrid architecture that integrates parametric knowledge within the LLM and retrieved evidence, guided by Chain-of-Thought (CoT) prompting and Low-Rank Adaptation (LoRA) fine-tuning-on both general and biomedical datasets. Using LLaMA-3.2-1B-Instruct fine-tuned via LoRA, we evaluate on PubMedQA and 2WikiMultihopQA. P-RAG outperforms Standard RAG on PubMedQA by 10.47 percentage points in F1 (93.33% vs. 82.86%; 12.64% relative). On 2WikiMultihopQA, P-RAG nearly doubles the overall score vs. Standard RAG (33.44% vs. 17.83%) and achieves 44.03% on the Compare subset (with 42.74% Bridge, 21.84% Inference, 8.60% Compose). CoT prompting substantially improves multi-hop reasoning but yields mixed results for simpler, single-hop queries. These findings underscore P-RAG's potential for accurate, scalable, and contextually adaptive biomedical question answering. Our contributions include: (1) LoRA-based fine-tuning of LLaMA-3.2-1B-Instruct for biomedical QA, (2) introduction of P-RAG with Chain-of-Thought prompting, and (3) state-of-the-art results on PubMedQA and 2WikiMultihopQA.",https://arxiv.org/abs/2602.15874v1,2602.15874v1,10.54254/2755-2721/2025.AST28253,Biology,arXiv,{}
Templex: a bridge between homologies and templates for chaotic attractors,Gisela D. Charó; Christophe Letellier; Denisse Sciamarella,2026,"Charó, G. D., Letellier, C., & Sciamarella, D. (2022). Templex: A bridge between homologies and templates for chaotic attractors. Chaos: An Interdisciplinary Journal of Nonlinear Science, 32(8)","Charó, G. D., Letellier, C., & Sciamarella, D. (2022). Templex: A bridge between homologies and templates for chaotic attractors. Chaos: An Interdisciplinary Journal of Nonlinear Science, 32(8)","The theory of homologies introduces cell complexes to provide an algebraic description of spaces up to topological equivalence. Attractors in state space can be studied using Branched Manifold Analysis through Homologies: this strategy constructs a cell complex from a cloud of points in state space and uses homology groups to characterize its topology. The approach, however, does not consider the action of the flow on the cell complex. The procedure is here extended to take this fundamental property into account, as done with templates. The goal is achieved endowing the cell complex with a directed graph that prescribes the flow direction between its highest dimensional cells. The tandem of cell complex and directed graph, baptized templex, is shown to allow for a sophisticated characterization of chaotic attractors and for an accurate classification of them. The cases of a few well-known chaotic attractors are investigated -- namely the spiral and funnel Rössler attractors, the Lorenz attractor and the Burke and Shaw attractor. A link is established with their description in terms of templates.",https://arxiv.org/abs/2602.01592v1,2602.01592v1,10.1063/5.0092933,Biology,arXiv,{}
Templex-based dynamical units for a taxonomy of chaos,Caterina Mosto; Gisela D. Charó; Christophe Letellier; Denisse Sciamarella,2026,"Mosto, C., Charó, G. D., Letellier, C., & Sciamarella, D. (2024). Templex-based dynamical units for a taxonomy of chaos. Chaos: An Interdisciplinary Journal of Nonlinear Science, 34(11)","Mosto, C., Charó, G. D., Letellier, C., & Sciamarella, D. (2024). Templex-based dynamical units for a taxonomy of chaos. Chaos: An Interdisciplinary Journal of Nonlinear Science, 34(11)","Discriminating different types of chaos is still a very challenging topic, even for dissipative three-dimensional systems for which the most advanced tool is the template. Nevertheless, getting a template is, by definition, limited to three-dimensional objects, since based on knot theory. To deal with higher-dimensional chaos, we recently introduced the templex combining a flow-oriented {\sc BraMAH} cell complex and a directed graph (a digraph). There is no dimensional limitation in the concept of templex. Here, we show that a templex can be automatically reduced into a ``minimal'' form to provide a comprehensive and synthetic view of the main properties of chaotic attractors. This reduction allows for the development of a taxonomy of chaos in terms of two elementary units: the oscillating unit (O-unit) and the switching unit (S-unit). We apply this approach to various well-known attractors (Rössler, Lorenz, and Burke-Shaw) as well as a non-trivial four-dimensional attractor. A case of toroidal chaos (Deng) is also treated. This work is dedicated to Otto E. Rössler.",https://arxiv.org/abs/2602.01575v1,2602.01575v1,10.1063/5.0233160,Biology,arXiv,{}
"Benchmarking Vanilla GAN, DCGAN, and WGAN Architectures for MRI Reconstruction: A Quantitative Analysis",Humaira Mehwish; Hina Shakir; Muneeba Rashid; Asarim Aamir; Reema Qaiser Khan,2026,Edelweiss Applied Science and Technology January 2026,Edelweiss Applied Science and Technology January 2026,"Magnetic Resonance Imaging (MRI) is a crucial imaging modality for viewing internal body structures. This research work analyses the performance of popular GAN models for accurate and precise MRI reconstruction by enhancing image quality and improving diagnostic accuracy. Three GAN architectures considered in this study are Vanilla GAN, Deep Convolutional GAN (DCGAN), and Wasserstein GAN (WGAN). They were trained and evaluated using knee, brain, and cardiac MRI datasets to assess their generalizability across body regions. While the Vanilla GAN operates on the fundamentals of the adversarial network setup, DCGAN advances image synthesis by securing the convolutional layers, giving a superior appearance to the prevalent spatial features. Training instability is resolved in WGAN through the Wasserstein distance to minimize an unstable regime, therefore, ensuring stable convergence and high-quality images. The GAN models were trained and tested using 1000 MR images of an anonymized knee, 805 images of Heart, 90 images of Brain MRI dataset. The Structural Similarity Index (SSIM) for Vanilla GAN is 0.84, DCGAN is 0.97, and WGAN is 0.99. The Peak Signal to Noise Ratio (PSNR) for Vanilla GAN is 26, DCGAN is 49.3, and WGAN is 43.5. The results were further statistically validated. This study shows that DCGAN and WGAN-based frameworks are promising in MR image reconstruction because of good image quality and superior accuracy. With the first cross-organ benchmark of baseline GANs under a common preprocessing pipeline, this work provides a reproducible benchmark for future hybrid GANs and clinical MRI applications.",https://arxiv.org/abs/2602.00221v1,2602.00221v1,10.55214/2576-8484.v10i1.11649,Biology,arXiv,{}
Voltage-controlled topological spin textures in the monolayer limit,Yangliu Wu; Bo Peng; Zhaozhuo Zeng; Chendi Yang; Haipeng Lu; Peiheng Zhou; Jianliang Xie; Difei Liang; Linbo Zhang; Peng Yan; Haizhong Guo; Renchao Che; Longjiang Deng,2026,Nature Communications 2026,Nature Communications 2026,"The physics of phase transitions in low-dimensional systems has long been a subject of significant research interest. Long-range magnetic order in the strict two-dimensional limit, whose discovery circumvented the Mermin-Wagner theorem, has rapidly emerged as a research focus. However, the demonstration of a non-trivial topological spin textures in two-dimensional limit has remained elusive. Here, we demonstrate the out-of-plane electric field breaks inversion symmetry while simultaneously modulating the electronic band structure, enabling electrically tunable spin-orbit interaction for creation and manipulation of topological spin textures in monolayer CrI3. The realization of ideal two-dimensional topological spin textures may offer not only an experimental testbed for probing the Berezinskii-Kosterlitz-Thouless mechanism, but also potential insights into unresolved quantum phenomena including superconductivity and superfluidity. Moreover, voltage-controlled spin-orbit interaction offers a novel pathway to engineer two-dimensional spin textures with tailored symmetries and topologies, while opening avenues for skyrmion-based next-generation information technologies.",https://arxiv.org/abs/2601.18277v1,2601.18277v1,10.1038/s41467-026-69800-7,Biology,arXiv,{}
Accurate semiempirical analytical formulas for spontaneous polarization by crystallographic parameters of SrTiO3-BaTiO3 system by ab initio calculations,Yukio Watanabe,2026,"Computational Materials Science 158,315323(2019)","Computational Materials Science 158,315323(2019)","Spontaneous polarizations (PSs) of BaTiO3 and SrTiO3 under various conditions are calculated ab initio using different exchange-correlation functionals. The extensive theoretical sets of PS vs. ion positions are found to lie on a single curve, despite the chemical differences and the wide variations of PS and lattice parameters. This uncovers accurate simple analytical formulas of PS of SrTiO3-BaTiO3 system expressed by ion positions; a single formula predicts both macroscopic and atomic-scale PS of SrTiO3, BaTiO3 and SrTiO3-BaTiO alloys. The accuracy of the formula is demonstrated by the application to experiments, BaTiO3-SrTiO3 (-CaTiO3) alloys, Sr4Ti4O12 with PS // a-axis, a parallel domain, and a headon domain. In addition, the present results verify empirically that oxygen displacement is the primary identifier and the origin of PS of SrTiO3 and BaTiO3 and indicate that BaTiO3 and SrTiO3 may transforms into new state by an extremely large strain, e.g., -3%. Furthermore, the earlier prediction of headon domain without aid of defects was confirmed. The present procedures for finding formulas can be applied to other materials.",https://arxiv.org/abs/2601.18181v1,2601.18181v1,10.1016/j.commatsci.2018.11.043,Biology,arXiv,{}
Brain Tumor Classifiers Under Attack: Robustness of ResNet Variants Against Transferable FGSM and PGD Attacks,Ryan Deem; Garrett Goodman; Waqas Majeed; Md Abdullah Al Hafiz Khan; Michail S. Alexiou,2026,IEEE 25th International Conference on Bioinformatics and Bioengineering (BIBE) Athens Greece 2025 pp. 420-428,IEEE 25th International Conference on Bioinformatics and Bioengineering (BIBE) Athens Greece 2025 pp. 420-428,"Adversarial robustness in deep learning models for brain tumor classification remains an underexplored yet critical challenge, particularly for clinical deployment scenarios involving MRI data. In this work, we investigate the susceptibility and resilience of several ResNet-based architectures, referred to as BrainNet, BrainNeXt and DilationNet, against gradient-based adversarial attacks, namely FGSM and PGD. These models, based on ResNet, ResNeXt, and dilated ResNet variants respectively, are evaluated across three preprocessing configurations (i) full-sized augmented, (ii) shrunk augmented and (iii) shrunk non-augmented MRI datasets. Our experiments reveal that BrainNeXt models exhibit the highest robustness to black-box attacks, likely due to their increased cardinality, though they produce weaker transferable adversarial samples. In contrast, BrainNet and Dilation models are more vulnerable to attacks from each other, especially under PGD with higher iteration steps and $α$ values. Notably, shrunk and non-augmented data significantly reduce model resilience, even when the untampered test accuracy remains high, highlighting a key trade-off between input resolution and adversarial vulnerability. These results underscore the importance of jointly evaluating classification performance and adversarial robustness for reliable real-world deployment in brain MRI analysis.",https://arxiv.org/abs/2602.11646v1,2602.11646v1,10.1109/BIBE66822.2025.00077,Biology,arXiv,{}
Simulations of MRI Guided and Powered Ferric Applicators for Tetherless Delivery of Therapeutic Interventions,Wenhui Chu; Khang Tran; Nikolaos V. Tsekos,2026,"2022 12th International Conference on Bioscience, Biochemistry and Bioinformatics (ICBBB '22), January 7-10, 2022, Tokyo, Japan","2022 12th International Conference on Bioscience, Biochemistry and Bioinformatics (ICBBB '22), January 7-10, 2022, Tokyo, Japan","Magnetic Resonance Imaging (MRI) is a well-established modality for pre-operative planning and is also explored for intra-operative guidance of procedures such as intravascular interventions. Among the experimental robot-assisted technologies, the magnetic field gradients of the MRI scanner are used to power and maneuver ferromagnetic applicators for accessing sites in the patient's body via the vascular network. In this work, we propose a computational platform for preoperative planning and modeling of MRI-powered applicators inside blood vessels. This platform was implemented as a two-way data and command pipeline that links the MRI scanner, the computational core, and the operator. The platform first processes multi-slice MR data to extract the vascular bed and then fits a virtual corridor inside the vessel. This corridor serves as a virtual fixture (VF), a forbidden region for the applicators to avoid vessel perforation or collision. The geometric features of the vessel centerline, the VF, and MRI safety compliance (dB/dt, max available gradient) are then used to generate magnetic field gradient waveforms. Different blood flow profiles can be user-selected, and those parameters are used for modeling the applicator's maneuvering. The modeling module further generates cues about whether the selected vascular path can be safely maneuvered. Given future experimental studies that require a real-time operation, the platform was implemented on the Qt framework (C/C++) with software modules performing specific tasks running on dedicated threads: PID controller, generation of VF, generation of MR gradient waveforms.",https://arxiv.org/abs/2601.00981v1,2601.00981v1,10.1145/3510427.3510432,Biology,arXiv,{}
Two Deep Learning Approaches for Automated Segmentation of Left Ventricle in Cine Cardiac MRI,Wenhui Chu; Nikolaos V. Tsekos,2026,"2022 12th International Conference on Bioscience, Biochemistry and Bioinformatics (ICBBB '22), January 7-10, 2022, Tokyo, Japan","2022 12th International Conference on Bioscience, Biochemistry and Bioinformatics (ICBBB '22), January 7-10, 2022, Tokyo, Japan","Left ventricle (LV) segmentation is critical for clinical quantification and diagnosis of cardiac images. In this work, we propose two novel deep learning architectures called LNU-Net and IBU-Net for left ventricle segmentation from short-axis cine MRI images. LNU-Net is derived from layer normalization (LN) U-Net architecture, while IBU-Net is derived from the instance-batch normalized (IB) U-Net for medical image segmentation. The architectures of LNU-Net and IBU-Net have a down-sampling path for feature extraction and an up-sampling path for precise localization. We use the original U-Net as the basic segmentation approach and compared it with our proposed architectures. Both LNU-Net and IBU-Net have left ventricle segmentation methods: LNU-Net applies layer normalization in each convolutional block, while IBU-Net incorporates instance and batch normalization together in the first convolutional block and passes its result to the next layer. Our method incorporates affine transformations and elastic deformations for image data processing. Our dataset that contains 805 MRI images regarding the left ventricle from 45 patients is used for evaluation. We experimentally evaluate the results of the proposed approaches outperforming the dice coefficient and the average perpendicular distance than other state-of-the-art approaches.",https://arxiv.org/abs/2601.00794v1,2601.00794v1,10.1145/3510427.3510429,Biology,arXiv,{}
PRIMRose: Insights into the Per-Residue Energy Metrics of Proteins with Double InDel Mutations using Deep Learning,Stella Brown; Nicolas Preisig; Autumn Davis; Brian Hutchinson; Filip Jagodzinski,2025,"BCB Companion 2025: Companion Proceedings of the 16th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics","BCB Companion 2025: Companion Proceedings of the 16th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics","Understanding how protein mutations affect protein structure is essential for advancements in computational biology and bioinformatics. We introduce PRIMRose, a novel approach that predicts energy values for each residue given a mutated protein sequence. Unlike previous models that assess global energy shifts, our method analyzes the localized energetic impact of double amino acid insertions or deletions (InDels) at the individual residue level, enabling residue-specific insights into structural and functional disruption. We implement a Convolutional Neural Network architecture to predict the energy changes of each residue in a protein mutation. We train our model on datasets constructed from nine proteins, grouped into three categories: one set with exhaustive double InDel mutations, another with approximately 145k randomly sampled double InDel mutations, and a third with approximately 80k randomly sampled double InDel mutations. Our model achieves high predictive accuracy across a range of energy metrics as calculated by the Rosetta molecular modeling suite and reveals localized patterns that influence model performance, such as solvent accessibility and secondary structure context. This per-residue analysis offers new insights into the mutational tolerance of specific regions within proteins and provides higher interpretable and biologically meaningful predictions of InDels' effects.",https://arxiv.org/abs/2512.06496v1,2512.06496v1,10.1145/3768322.3769032,Biology,arXiv,{}
SeqManager: A Web-Based Tool for Efficient Sequencing Data Storage Management and Duplicate Detection,Margot Celerie; Andrew Oldfield; William Ritchie,2025,"Bioinformatics Advances, 2025","Bioinformatics Advances, 2025","Motivation: Modern genomics laboratories generate massive volumes of sequencing data, often resulting in significant storage costs. Genomics storage consists of duplicate files, temporary processing files, and redundant intermediate data. Results: We developed SeqManager, a web-based application that provides automated identification, classification, and management of sequencing data files with intelligent duplicate detection. It also detects intermediate sequencing files that can safely be removed. Evaluation across four genomics laboratory settings demonstrate that our tool is fast and has a very low memory footprint.",https://arxiv.org/abs/2511.20727v1,2511.20727v1,,Biology,arXiv,{}
Leveraging Unlabeled Scans for NCCT Image Segmentation in Early Stroke Diagnosis: A Semi-Supervised GAN Approach,Maria Thoma; Michalis A. Savelonas; Dimitris K. Iakovidis,2025,"Proc. IEEE International Conference on BioInformatics and BioEngineering (BIBE), Athens, Greece, 2025","Proc. IEEE International Conference on BioInformatics and BioEngineering (BIBE), Athens, Greece, 2025","Ischemic stroke is a time-critical medical emergency where rapid diagnosis is essential for improving patient outcomes. Non-contrast computed tomography (NCCT) serves as the frontline imaging tool, yet it often fails to reveal the subtle ischemic changes present in the early, hyperacute phase. This limitation can delay crucial interventions. To address this diagnostic challenge, we introduce a semi-supervised segmentation method using generative adversarial networks (GANs) to accurately delineate early ischemic stroke regions. The proposed method employs an adversarial framework to effectively learn from a limited number of annotated NCCT scans, while simultaneously leveraging a larger pool of unlabeled scans. By employing Dice loss, cross-entropy loss, a feature matching loss and a self-training loss, the model learns to identify and delineate early infarcts, even when they are faint or their size is small. Experiments on the publicly available Acute Ischemic Stroke Dataset (AISD) demonstrate the potential of the proposed method to enhance diagnostic capabilities, reduce the burden of manual annotation, and support more efficient clinical decision-making in stroke care.",https://arxiv.org/abs/2511.19576v2,2511.19576v2,10.1109/BIBE66822.2025.00075,Biology,arXiv,{}
Integrating Epigenetic and Phenotypic Features for Biological Age Estimation in Cancer Patients via Multimodal Learning,Shuyue Jiang; Wenjing Ma; Shaojun Yu; Chang Su; Runze Yan; Jiaying Lu,2025,In Proceedings of The 19th IEEE International Conference on Bioinformatics and Biomedicine (BIBM 2025),In Proceedings of The 19th IEEE International Conference on Bioinformatics and Biomedicine (BIBM 2025),"Biological age, which may be older or younger than chronological age due to factors such as genetic predisposition, environmental exposures, serves as a meaningful biomarker of aging processes and can inform risk stratification, treatment planning, and survivorship care in cancer patients. We propose EpiCAge, a multimodal framework that integrates epigenetic and phenotypic data to improve biological age prediction. Evaluated on eight internal and four external cancer cohorts, EpiCAge consistently outperforms existing epigenetic and phenotypic age clocks. Our analyses show that EpiCAge identifies biologically relevant markers, and its derived age acceleration is significantly associated with mortality risk. These results highlight EpiCAge as a promising multimodal machine learning tool for biological age assessment in oncology.",https://arxiv.org/abs/2511.07219v1,2511.07219v1,,Biology,arXiv,{}
Distributed Deep Learning for Medical Image Denoising with Data Obfuscation,Sulaimon Oyeniyi Adebayo; Ayaz H. Khan,2025,"2025 IEEE 25th International Conference on Bioinformatics and Bioengineering (BIBE), Athens, Greece, 2025, pp. 76-80","2025 IEEE 25th International Conference on Bioinformatics and Bioengineering (BIBE), Athens, Greece, 2025, pp. 76-80","Medical image denoising is essential for improving image quality while minimizing the exposure of sensitive information, particularly when working with large-scale clinical datasets. This study explores distributed deep learning for denoising chest X-ray images from the NIH Chest X-ray14 dataset, using additive Gaussian noise as a lightweight obfuscation technique. We implement and evaluate U-Net and U-Net++ architectures under single-GPU, standard multi-GPU (DataParallel), and optimized multi-GPU training configurations using PyTorch's DistributedDataParallel (DDP) and Automatic Mixed Precision (AMP). Our results show that U-Net++ consistently delivers superior denoising performance, achieving competitive Peak Signal to Noise Ratio (PSNR) and Structured Similarity Index Method (SSIM) scores, though with less performance in Learned Perceptual Image Patch Similarity (LPIPS) compared to U-Net under low and moderate noise levels. This indicates U-Net++'s enhanced structural fidelity and low perceptual similarity. Meanwhile, our optimized training pipeline reduces training time by over 60% for both models compared to single-GPU training, and outperforms standard DataParallel by over 40%, with only a minor accuracy drop for both models (trading some accuracy for speed). These findings highlight the effectiveness of software-level optimization in distributed learning for medical imaging. This work demonstrates the practical viability of combining architectural design, lightweight obfuscation, and advanced distributed training strategies to accelerate and enhance medical image processing pipelines in real-world clinical and research environments. The full implementation is publicly available at: https://github.com/Suadey/medical-image-denoising-ddp.",https://arxiv.org/abs/2511.06006v1,2511.06006v1,10.1109/BIBE66822.2025.00021,Biology,arXiv,{}
Vision Language Models for Dynamic Human Activity Recognition in Healthcare Settings,Abderrazek Abid; Thanh-Cong Ho; Fakhri Karray,2025,"In: Rojas I., Ortuño F., Rojas Ruiz F., Herrera L.J., Valenzuela O., Escobar J.J. (eds) Bioinformatics and Biomedical Engineering. IWBBIO 2026. Lecture Notes in Bioinformatics, vol 15561. Springer, Cham","In: Rojas I., Ortuño F., Rojas Ruiz F., Herrera L.J., Valenzuela O., Escobar J.J. (eds) Bioinformatics and Biomedical Engineering. IWBBIO 2026. Lecture Notes in Bioinformatics, vol 15561. Springer, Cham","As generative AI continues to evolve, Vision Language Models (VLMs) have emerged as promising tools in various healthcare applications. One area that remains relatively underexplored is their use in human activity recognition (HAR) for remote health monitoring. VLMs offer notable strengths, including greater flexibility and the ability to overcome some of the constraints of traditional deep learning models. However, a key challenge in applying VLMs to HAR lies in the difficulty of evaluating their dynamic and often non-deterministic outputs. To address this gap, we introduce a descriptive caption data set and propose comprehensive evaluation methods to evaluate VLMs in HAR. Through comparative experiments with state-of-the-art deep learning models, our findings demonstrate that VLMs achieve comparable performance and, in some cases, even surpass conventional approaches in terms of accuracy. This work contributes a strong benchmark and opens new possibilities for the integration of VLMs into intelligent healthcare systems.",https://arxiv.org/abs/2510.21424v1,2510.21424v1,10.1007/978-3-032-08452-1_4,Biology,arXiv,{}
BioMedSearch: A Multi-Source Biomedical Retrieval Framework Based on LLMs,Congying Liu; Xingyuan Wei; Peipei Liu; Yiqing Shen; Yanxu Mao; Tiehan Cui,2025,"Proceedings of the IEEE International Conference on Bioinformatics and Biomedicine (BIBM), 2025","Proceedings of the IEEE International Conference on Bioinformatics and Biomedicine (BIBM), 2025","Biomedical queries often rely on a deep understanding of specialized knowledge such as gene regulatory mechanisms and pathological processes of diseases. They require detailed analysis of complex physiological processes and effective integration of information from multiple data sources to support accurate retrieval and reasoning. Although large language models (LLMs) perform well in general reasoning tasks, their generated biomedical content often lacks scientific rigor due to the inability to access authoritative biomedical databases and frequently fabricates protein functions, interactions, and structural details that deviate from authentic information. Therefore, we present BioMedSearch, a multi-source biomedical information retrieval framework based on LLMs. The method integrates literature retrieval, protein database and web search access to support accurate and efficient handling of complex biomedical queries. Through sub-queries decomposition, keywords extraction, task graph construction, and multi-source information filtering, BioMedSearch generates high-quality question-answering results. To evaluate the accuracy of question answering, we constructed a multi-level dataset, BioMedMCQs, consisting of 3,000 questions. The dataset covers three levels of reasoning: mechanistic identification, non-adjacent semantic integration, and temporal causal reasoning, and is used to assess the performance of BioMedSearch and other methods on complex QA tasks. Experimental results demonstrate that BioMedSearch consistently improves accuracy over all baseline models across all levels. Specifically, at Level 1, the average accuracy increases from 59.1% to 91.9%; at Level 2, it rises from 47.0% to 81.0%; and at the most challenging Level 3, the average accuracy improves from 36.3% to 73.4%. The code and BioMedMCQs are available at: https://github.com/CyL-ucas/BioMed_Search",https://arxiv.org/abs/2510.13926v1,2510.13926v1,10.1109/BIBM66473.2025.11356779,Biology,arXiv,{}
PC-UNet: An Enforcing Poisson Statistics U-Net for Positron Emission Tomography Denoising,Yang Shi; Jingchao Wang; Liangsi Lu; Mingxuan Huang; Ruixin He; Yifeng Xie; Hanqian Liu; Minzhe Guo; Yangyang Liang; Weipeng Zhang; Zimeng Li; Xuhang Chen,2025,"2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM), Wuhan, China, 2025, pp. 2748-2753","2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM), Wuhan, China, 2025, pp. 2748-2753","Positron Emission Tomography (PET) is crucial in medicine, but its clinical use is limited due to high signal-to-noise ratio doses increasing radiation exposure. Lowering doses increases Poisson noise, which current denoising methods fail to handle, causing distortions and artifacts. We propose a Poisson Consistent U-Net (PC-UNet) model with a new Poisson Variance and Mean Consistency Loss (PVMC-Loss) that incorporates physical data to improve image fidelity. PVMC-Loss is statistically unbiased in variance and gradient adaptation, acting as a Generalized Method of Moments implementation, offering robustness to minor data mismatches. Tests on PET datasets show PC-UNet improves physical consistency and image fidelity, proving its ability to integrate physical information effectively.",https://arxiv.org/abs/2510.14995v1,2510.14995v1,10.1109/BIBM66473.2025.11356275,Biology,arXiv,{}
HAVIR: HierArchical Vision to Image Reconstruction using CLIP-Guided Versatile Diffusion,Shiyi Zhang; Dong Liang; Hairong Zheng; Yihang Zhou,2025,2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),"The reconstruction of visual information from brain activity fosters interdisciplinary integration between neuroscience and computer vision. However, existing methods still face challenges in accurately recovering highly complex visual stimuli. This difficulty stems from the characteristics of natural scenes: low-level features exhibit heterogeneity, while high-level features show semantic entanglement due to contextual overlaps. Inspired by the hierarchical representation theory of the visual cortex, we propose the HAVIR model, which separates the visual cortex into two hierarchical regions and extracts distinct features from each. Specifically, the Structural Generator extracts structural information from spatial processing voxels and converts it into latent diffusion priors, while the Semantic Extractor converts semantic processing voxels into CLIP embeddings. These components are integrated via the Versatile Diffusion model to synthesize the final image. Experimental results demonstrate that HAVIR enhances both the structural and semantic quality of reconstructions, even in complex scenes, and outperforms existing models.",https://arxiv.org/abs/2510.03122v2,2510.03122v2,10.1109/BIBM66473.2025.11357186,Biology,arXiv,{}
Directed Evolution of Proteins via Bayesian Optimization in Embedding Space,Matouš Soldát; Jiří Kléma,2025,"Proceedings of 2024 IEEE International Conference on Bioinformatics and Biomedicine (BIBM), Lisbon, Portugal, 2024, pp. 91-98","Proceedings of 2024 IEEE International Conference on Bioinformatics and Biomedicine (BIBM), Lisbon, Portugal, 2024, pp. 91-98","Directed evolution is an iterative laboratory process of designing proteins with improved function by iteratively synthesizing new protein variants and evaluating their desired property with expensive and time-consuming biochemical screening. Machine learning methods can help select informative or promising variants for screening to increase their quality and reduce the amount of necessary screening. In this paper, we present a novel method for machine-learning-assisted directed evolution of proteins which combines Bayesian optimization with informative representation of protein variants extracted from a pre-trained protein language model. We demonstrate that the new representation based on the sequence embeddings significantly improves the performance of Bayesian optimization yielding better results with the same number of conducted screening in total. At the same time, our method outperforms the state-of-the-art machine-learning-assisted directed evolution methods with regression objective.",https://arxiv.org/abs/2509.04998v1,2509.04998v1,10.1109/BIBM62325.2024.10822356,Biology,arXiv,{}
RTGMFF: Enhanced fMRI-based Brain Disorder Diagnosis via ROI-driven Text Generation and Multimodal Feature Fusion,Junhao Jia; Yifei Sun; Yunyou Liu; Cheng Yang; Changmiao Wang; Feiwei Qin; Yong Peng; Wenwen Min,2025,"2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM). IEEE, 2025, pp. 2301-2308","2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM). IEEE, 2025, pp. 2301-2308","Functional magnetic resonance imaging (fMRI) is a powerful tool for probing brain function, yet reliable clinical diagnosis is hampered by low signal-to-noise ratios, inter-subject variability, and the limited frequency awareness of prevailing CNN- and Transformer-based models. Moreover, most fMRI datasets lack textual annotations that could contextualize regional activation and connectivity patterns. We introduce RTGMFF, a framework that unifies automatic ROI-level text generation with multimodal feature fusion for brain-disorder diagnosis. RTGMFF consists of three components: (i) ROI-driven fMRI text generation deterministically condenses each subject's activation, connectivity, age, and sex into reproducible text tokens; (ii) Hybrid frequency-spatial encoder fuses a hierarchical wavelet-mamba branch with a cross-scale Transformer encoder to capture frequency-domain structure alongside long-range spatial dependencies; and (iii) Adaptive semantic alignment module embeds the ROI token sequence and visual features in a shared space, using a regularized cosine-similarity loss to narrow the modality gap. Extensive experiments on the ADHD-200 and ABIDE benchmarks show that RTGMFF surpasses current methods in diagnostic accuracy, achieving notable gains in sensitivity, specificity, and area under the ROC curve. Code is available at https://github.com/BeistMedAI/RTGMFF.",https://arxiv.org/abs/2509.03214v2,2509.03214v2,10.1109/BIBM66473.2025.11356807,Biology,arXiv,{}
Self-supervised learning on gene expression data,Kevin Dradjat; Massinissa Hamidi; Pierre Bartet; Blaise Hanczar,2025,Bioinformatics 2025,Bioinformatics 2025,"Predicting phenotypes from gene expression data is a crucial task in biomedical research, enabling insights into disease mechanisms, drug responses, and personalized medicine. Traditional machine learning and deep learning rely on supervised learning, which requires large quantities of labeled data that are costly and time-consuming to obtain in the case of gene expression data. Self-supervised learning has recently emerged as a promising approach to overcome these limitations by extracting information directly from the structure of unlabeled data. In this study, we investigate the application of state-of-the-art self-supervised learning methods to bulk gene expression data for phenotype prediction. We selected three self-supervised methods, based on different approaches, to assess their ability to exploit the inherent structure of the data and to generate qualitative representations which can be used for downstream predictive tasks. By using several publicly available gene expression datasets, we demonstrate how the selected methods can effectively capture complex information and improve phenotype prediction accuracy. The results obtained show that self-supervised learning methods can outperform traditional supervised models besides offering significant advantage by reducing the dependency on annotated data. We provide a comprehensive analysis of the performance of each method by highlighting their strengths and limitations. We also provide recommendations for using these methods depending on the case under study. Finally, we outline future research directions to enhance the application of self-supervised learning in the field of gene expression data analysis. This study is the first work that deals with bulk RNA-Seq data and self-supervised learning.",https://arxiv.org/abs/2507.13912v2,2507.13912v2,,Biology,arXiv,{}
